Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD08759,YokAndPun,100,2.32,Sell,AWC,2025-10-02 15:44:12
ORD08760,YokAndPun,100,2.32,Buy,AWC,2025-10-02 15:45:54
ORD08761,YokAndPun,100,2.32,Buy,AWC,2025-10-02 15:46:11
ORD08762,YokAndPun,100,31.0,Buy,KTC,2025-10-02 14:47:11
ORD08763,YokAndPun,100,2.32,Buy,AWC,2025-10-02 15:51:47
ORD08764,YokAndPun,100,12.6,Sell,TU,2025-10-02 14:10:23
ORD08766,YokAndPun,100,12.6,Sell,TU,2025-10-02 14:10:23
ORD08767,YokAndPun,100,5.25,Buy,BEM,2025-10-02 14:23:08
ORD08768,YokAndPun,100,26.5,Buy,COM7,2025-10-02 13:59:27
ORD08769,YokAndPun,100,12.7,Buy,TU,2025-10-02 14:11:08
ORD08770,YokAndPun,100,39.25,Buy,GPSC,2025-10-02 14:21:24
ORD08771,YokAndPun,100,26.5,Buy,COM7,2025-10-02 14:01:23
ORD08772,YokAndPun,100,12.7,Buy,TU,2025-10-02 14:11:30
ORD08773,YokAndPun,100,32.5,Buy,PTT,2025-10-02 14:00:36
ORD08774,YokAndPun,100,12.7,Buy,TU,2025-10-02 14:13:16
ORD08775,YokAndPun,100,31.0,Buy,KTC,2025-10-02 14:51:40
ORD08776,YokAndPun,100,31.0,Buy,KTC,2025-10-02 14:51:40
ORD08777,YokAndPun,100,12.7,Buy,TU,2025-10-02 14:13:58
ORD08778,YokAndPun,100,48.0,Sell,CPALL,2025-10-02 11:23:56
ORD08779,YokAndPun,100,12.7,Buy,TU,2025-10-02 14:14:56
ORD08780,YokAndPun,100,32.5,Buy,PTT,2025-10-02 14:02:59
ORD08781,YokAndPun,100,26.5,Sell,COM7,2025-10-02 14:04:12
ORD08783,YokAndPun,100,39.25,Buy,GPSC,2025-10-02 14:26:27
ORD08784,YokAndPun,100,32.5,Buy,PTT,2025-10-02 14:03:46
ORD08785,YokAndPun,100,5.25,Sell,BEM,2025-10-02 14:25:09
ORD08786,YokAndPun,100,4.319999999999999,Buy,LH,2025-10-02 14:18:53
ORD08787,YokAndPun,100,2.32,Sell,AWC,2025-10-02 16:03:38
ORD08789,YokAndPun,100,2.32,Sell,AWC,2025-10-02 16:03:38
ORD08791,YokAndPun,100,2.32,Sell,AWC,2025-10-02 16:03:38
ORD08792,YokAndPun,100,5.25,Sell,BEM,2025-10-02 14:28:35
ORD08793,YokAndPun,100,2.32,Sell,AWC,2025-10-02 16:03:38
ORD08795,YokAndPun,100,2.3,Buy,AWC,2025-10-02 16:05:08
ORD08796,YokAndPun,100,2.3,Buy,AWC,2025-10-02 16:10:41
ORD08797,YokAndPun,100,2.3,Buy,AWC,2025-10-02 16:11:16
ORD08798,YokAndPun,100,48.0,Buy,CPALL,2025-10-02 11:24:48
ORD08799,YokAndPun,100,39.25,Buy,GPSC,2025-10-02 14:30:10
ORD08800,YokAndPun,100,5.3,Buy,BEM,2025-10-02 14:46:01
ORD08801,YokAndPun,100,26.5,Buy,COM7,2025-10-02 14:11:36
ORD08802,YokAndPun,100,2.3,Sell,AWC,2025-10-02 16:19:23
ORD08804,YokAndPun,100,2.3,Sell,AWC,2025-10-02 16:19:23
ORD08805,YokAndPun,100,2.3,Sell,AWC,2025-10-02 16:19:23
ORD08807,YokAndPun,100,2.3,Sell,AWC,2025-10-02 16:20:06
ORD08808,YokAndPun,100,22.5,Sell,CPF,2025-10-02 14:55:58
ORD08810,YokAndPun,100,22.400000000000002,Buy,CPF,2025-10-02 14:58:29
ORD08811,YokAndPun,100,26.5,Buy,COM7,2025-10-02 14:24:28
ORD08812,YokAndPun,100,2.32,Buy,AWC,2025-10-02 16:26:44
ORD08813,YokAndPun,100,2.32,Buy,AWC,2025-10-02 16:26:50
ORD08814,YokAndPun,100,5.25,Buy,BEM,2025-10-02 15:14:36
ORD08815,YokAndPun,100,5.25,Buy,BEM,2025-10-02 15:14:36
ORD08816,YokAndPun,100,5.25,Buy,BEM,2025-10-02 15:14:36
ORD08817,YokAndPun,100,5.25,Sell,BEM,2025-10-02 15:15:59
ORD08819,YokAndPun,100,5.25,Sell,BEM,2025-10-02 15:15:59
ORD08820,YokAndPun,100,5.25,Sell,BEM,2025-10-02 15:16:30
ORD08822,YokAndPun,100,5.25,Sell,BEM,2025-10-02 15:18:59
ORD08823,YokAndPun,100,12.700000000000001,Sell,TU,2025-10-02 14:18:36
ORD08825,YokAndPun,100,12.700000000000001,Sell,TU,2025-10-02 14:18:36
ORD08827,YokAndPun,100,12.700000000000001,Sell,TU,2025-10-02 14:18:36
ORD08828,YokAndPun,100,2.32,Buy,AWC,2025-10-02 16:29:29
ORD08829,YokAndPun,100,12.700000000000001,Sell,TU,2025-10-02 14:18:48
ORD08831,YokAndPun,100,2.32,Buy,AWC,2025-10-02 16:29:31
ORD08832,YokAndPun,100,12.700000000000001,Sell,TU,2025-10-02 14:18:57
ORD08833,YokAndPun,100,5.3,Buy,BEM,2025-10-02 15:26:52
ORD08834,YokAndPun,100,5.3,Buy,BEM,2025-10-02 15:29:49
ORD08835,YokAndPun,100,2.32,Buy,AWC,2025-10-02 16:29:42
ORD08836,YokAndPun,100,10.9,Sell,TRUE,2025-10-02 10:47:59
ORD08838,YokAndPun,100,10.9,Sell,TRUE,2025-10-02 10:47:59
ORD08840,YokAndPun,100,10.9,Sell,TRUE,2025-10-02 10:47:59
ORD08841,YokAndPun,100,10.9,Sell,TRUE,2025-10-02 10:47:59
ORD08843,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-02 14:21:52
ORD08844,YokAndPun,100,10.9,Sell,TRUE,2025-10-02 10:47:59
ORD08845,YokAndPun,100,26.5,Sell,COM7,2025-10-02 14:33:12
ORD08847,YokAndPun,100,26.5,Sell,COM7,2025-10-02 14:33:12
ORD08848,YokAndPun,100,26.5,Sell,COM7,2025-10-02 14:33:31
ORD08849,YokAndPun,100,5.3,Buy,BEM,2025-10-02 15:37:22
ORD08850,YokAndPun,100,5.3,Buy,BEM,2025-10-02 15:37:53
ORD08851,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 10:48:06
ORD08852,YokAndPun,100,5.3,Buy,BEM,2025-10-02 15:39:32
ORD08853,YokAndPun,100,26.75,Buy,COM7,2025-10-02 14:34:59
ORD08854,YokAndPun,100,26.75,Buy,COM7,2025-10-02 14:35:14
ORD08855,YokAndPun,100,26.75,Buy,COM7,2025-10-02 14:35:52
ORD08856,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-02 14:23:14
ORD08857,YokAndPun,100,26.75,Buy,COM7,2025-10-02 14:37:12
ORD08858,YokAndPun,100,26.75,Buy,COM7,2025-10-02 14:37:22
ORD08859,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-02 14:23:51
ORD08860,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-02 14:25:01
ORD08861,YokAndPun,100,12.799999999999999,Buy,TU,2025-10-02 14:25:19
ORD08862,YokAndPun,100,101.5,Buy,TISCO,2025-10-02 14:41:00
ORD08863,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 10:50:36
ORD08864,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 10:51:01
ORD08865,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 10:51:46
ORD08866,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 10:51:58
ORD08867,YokAndPun,100,24.75,Sell,KTB,2025-10-02 11:41:21
ORD08869,YokAndPun,100,24.75,Sell,KTB,2025-10-02 11:57:50
ORD08870,YokAndPun,100,48.0,Buy,CPALL,2025-10-02 11:59:07
ORD08871,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:00:27
ORD08873,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:00:27
ORD08875,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:00:27
ORD08876,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:00:34
ORD08878,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:00:34
ORD08879,YokAndPun,100,11.1,Buy,TRUE,2025-10-02 11:00:39
ORD08880,YokAndPun,100,48.0,Buy,CPALL,2025-10-02 14:12:12
ORD08881,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 11:02:53
ORD08882,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 11:03:02
ORD08883,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 11:03:26
ORD08884,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 11:03:35
ORD08885,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:06:30
ORD08887,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:06:30
ORD08889,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 11:07:24
ORD08890,YokAndPun,100,11.0,Buy,TRUE,2025-10-02 11:07:45
ORD08891,YokAndPun,100,43.5,Buy,GULF,2025-10-02 14:05:57
ORD08892,YokAndPun,100,48.0,Buy,CPALL,2025-10-02 14:58:44
ORD08893,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:15:33
ORD08895,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:15:33
ORD08897,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:15:33
ORD08898,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:15:34
ORD08900,YokAndPun,100,11.0,Sell,TRUE,2025-10-02 11:15:41
ORD08901,YokAndPun,100,11.1,Buy,TRUE,2025-10-02 11:15:50
ORD08902,YokAndPun,100,11.1,Buy,TRUE,2025-10-02 11:15:57
ORD08903,YokAndPun,100,11.1,Buy,TRUE,2025-10-02 11:17:07
ORD08904,YokAndPun,100,11.1,Buy,TRUE,2025-10-02 11:17:18
ORD08905,YokAndPun,100,11.1,Buy,TRUE,2025-10-02 11:17:21
ORD08906,YokAndPun,100,26.75,Sell,COM7,2025-10-02 16:28:40
ORD08908,YokAndPun,100,26.75,Sell,COM7,2025-10-02 16:28:40
ORD08910,YokAndPun,100,26.75,Sell,COM7,2025-10-02 16:28:40
ORD08911,YokAndPun,100,26.75,Sell,COM7,2025-10-02 16:28:56
ORD08913,YokAndPun,100,26.75,Sell,COM7,2025-10-02 16:29:05
ORD08914,YokAndPun,100,27.0,Buy,COM7,2025-10-02 16:38:13
ORD08915,YokAndPun,100,39.25,Sell,GPSC,2025-10-02 16:28:59
ORD08917,YokAndPun,100,39.25,Sell,GPSC,2025-10-02 16:28:59
ORD08918,YokAndPun,100,39.25,Buy,GPSC,2025-10-02 16:29:01
ORD08919,YokAndPun,100,48.0,Buy,CPALL,2025-10-02 15:27:07
ORD08920,YokAndPun,100,1.91,Sell,TTB,2025-10-02 15:24:20
ORD08921,YokAndPun,100,27.0,Buy,COM7,2025-10-03 09:59:12
ORD08922,YokAndPun,100,27.0,Buy,COM7,2025-10-03 09:59:12
ORD08923,YokAndPun,100,22.599999999999998,Sell,CPF,2025-10-03 09:58:45
ORD08925,YokAndPun,100,22.599999999999998,Sell,CPF,2025-10-03 09:58:45
ORD08926,YokAndPun,100,22.5,Sell,CPF,2025-10-03 09:58:45
ORD08928,YokAndPun,100,22.5,Sell,CPF,2025-10-03 09:58:45
ORD08929,YokAndPun,100,44.5,Sell,GULF,2025-10-03 10:00:12
ORD08930,YokAndPun,100,54.75,Buy,CPN,2025-10-03 09:59:06
ORD08931,YokAndPun,100,26.75,Buy,COM7,2025-10-03 09:59:17
ORD08933,YokAndPun,100,53.75,Sell,CPN,2025-10-03 09:59:08
ORD08934,YokAndPun,100,53.75,Sell,CPN,2025-10-03 09:59:08
ORD08932,YokAndPun,100,54.25,Buy,CPN,2025-10-03 09:59:08
ORD08935,YokAndPun,100,54.25,Buy,CPN,2025-10-03 09:59:08
ORD08936,YokAndPun,100,54.25,Buy,CPN,2025-10-03 09:59:08
ORD08937,YokAndPun,100,54.25,Buy,CPN,2025-10-03 09:59:08
ORD08938,YokAndPun,100,20.099999999999998,Sell,TIDLOR,2025-10-03 10:02:17
ORD08940,YokAndPun,100,20.099999999999998,Sell,TIDLOR,2025-10-03 10:02:17
ORD08942,YokAndPun,100,1.6,Buy,VGI,2025-10-03 10:01:51
ORD08943,YokAndPun,100,114.5,Buy,EGCO,2025-10-03 10:10:28
ORD08944,YokAndPun,100,39.25,Buy,GPSC,2025-10-03 10:04:31
ORD08945,YokAndPun,100,12.3,Sell,TU,2025-10-03 10:10:59
ORD08946,YokAndPun,100,12.3,Sell,TU,2025-10-03 10:10:59
ORD08947,YokAndPun,100,12.3,Sell,TU,2025-10-03 10:10:59
ORD08948,YokAndPun,100,12.3,Sell,TU,2025-10-03 10:10:59
ORD08949,YokAndPun,100,12.3,Sell,TU,2025-10-03 10:10:59
ORD08950,YokAndPun,100,12.5,Buy,TU,2025-10-03 10:24:08
ORD08951,YokAndPun,100,10.1,Sell,TLI,2025-10-03 10:17:54
ORD08952,YokAndPun,100,10.1,Sell,TLI,2025-10-03 10:17:54
ORD08953,YokAndPun,100,10.1,Sell,TLI,2025-10-03 10:17:54
ORD08954,YokAndPun,100,10.1,Sell,TLI,2025-10-03 10:17:54
ORD08955,YokAndPun,100,10.1,Sell,TLI,2025-10-03 10:17:54
ORD08956,YokAndPun,100,12.5,Buy,TU,2025-10-03 10:24:40
ORD08957,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 10:21:10
ORD08958,YokAndPun,100,20.099999999999998,Sell,TIDLOR,2025-10-03 10:08:15
ORD08960,YokAndPun,100,20.099999999999998,Sell,TIDLOR,2025-10-03 10:08:15
ORD08961,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 10:25:00
ORD08962,YokAndPun,100,20.099999999999998,Sell,TIDLOR,2025-10-03 10:09:26
ORD08963,YokAndPun,100,1.6,Buy,VGI,2025-10-03 10:04:47
ORD08964,YokAndPun,100,1.6,Buy,VGI,2025-10-03 10:04:47
ORD08965,YokAndPun,100,34.5,Sell,TOP,2025-10-03 10:05:12
ORD08966,YokAndPun,100,34.5,Sell,TOP,2025-10-03 10:05:12
ORD08967,YokAndPun,100,34.5,Sell,TOP,2025-10-03 10:05:12
ORD08968,YokAndPun,100,34.5,Sell,TOP,2025-10-03 10:05:12
ORD08969,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 10:30:43
ORD08970,YokAndPun,100,26.75,Sell,COM7,2025-10-03 10:06:45
ORD08971,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 10:30:43
ORD08972,YokAndPun,100,26.75,Sell,COM7,2025-10-03 10:07:09
ORD08973,YokAndPun,100,26.75,Sell,COM7,2025-10-03 10:07:28
ORD08974,YokAndPun,100,26.75,Sell,COM7,2025-10-03 10:07:42
ORD08975,YokAndPun,100,10.3,Sell,TLI,2025-10-03 10:33:44
ORD08977,YokAndPun,100,10.3,Sell,TLI,2025-10-03 10:33:44
ORD08979,YokAndPun,100,12.5,Buy,TU,2025-10-03 10:32:53
ORD08980,YokAndPun,100,27.0,Buy,COM7,2025-10-03 10:08:10
ORD08981,YokAndPun,100,26.75,Buy,COM7,2025-10-03 10:08:33
ORD08982,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 10:40:25
ORD08983,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 10:40:37
ORD08984,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:03:43
ORD08986,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:03:43
ORD08988,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:03:43
ORD08989,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:03:43
ORD08991,YokAndPun,100,35.0,Buy,TOP,2025-10-03 10:06:05
ORD08992,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:03:43
ORD08993,YokAndPun,100,11.2,Buy,TRUE,2025-10-03 10:03:44
ORD08994,YokAndPun,100,26.75,Sell,COM7,2025-10-03 10:15:49
ORD08995,YokAndPun,100,21.400000000000002,Buy,CRC,2025-10-03 10:14:53
ORD08996,YokAndPun,100,21.400000000000002,Buy,CRC,2025-10-03 10:14:53
ORD08997,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 11:01:35
ORD08998,YokAndPun,100,26.75,Sell,COM7,2025-10-03 10:18:58
ORD08999,YokAndPun,100,10.3,Sell,TLI,2025-10-03 11:04:00
ORD09001,YokAndPun,100,10.3,Sell,TLI,2025-10-03 11:04:00
ORD09003,YokAndPun,100,10.3,Sell,TLI,2025-10-03 11:04:00
ORD09004,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 11:06:43
ORD09005,YokAndPun,100,54.75,Sell,CPN,2025-10-03 10:00:04
ORD09007,YokAndPun,100,54.75,Sell,CPN,2025-10-03 10:00:04
ORD09009,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 11:07:07
ORD09010,YokAndPun,100,54.5,Sell,CPN,2025-10-03 10:00:20
ORD09012,YokAndPun,100,54.5,Sell,CPN,2025-10-03 10:00:20
ORD09013,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 11:13:12
ORD09014,YokAndPun,100,54.5,Sell,CPN,2025-10-03 10:01:07
ORD09015,YokAndPun,100,39.5,Sell,GPSC,2025-10-03 10:12:22
ORD09017,YokAndPun,100,39.5,Sell,GPSC,2025-10-03 10:12:22
ORD09019,YokAndPun,100,39.5,Sell,GPSC,2025-10-03 10:12:22
ORD09020,YokAndPun,100,24.7,Sell,PTTGC,2025-10-03 10:05:49
ORD09021,YokAndPun,100,24.7,Sell,PTTGC,2025-10-03 10:05:49
ORD09022,YokAndPun,100,24.7,Sell,PTTGC,2025-10-03 10:05:49
ORD09023,YokAndPun,100,24.7,Sell,PTTGC,2025-10-03 10:05:49
ORD09024,YokAndPun,100,24.7,Sell,PTTGC,2025-10-03 10:05:49
ORD09025,YokAndPun,100,54.25,Buy,CPN,2025-10-03 10:01:31
ORD09026,YokAndPun,100,1.59,Buy,VGI,2025-10-03 10:14:45
ORD09027,YokAndPun,100,54.25,Buy,CPN,2025-10-03 10:01:32
ORD09028,YokAndPun,100,42.0,Sell,AOT,2025-10-03 10:05:41
ORD09029,YokAndPun,100,39.0,Buy,GPSC,2025-10-03 10:16:21
ORD09030,YokAndPun,100,41.25,Buy,MTC,2025-10-03 11:13:46
ORD09031,YokAndPun,100,54.5,Sell,CPN,2025-10-03 10:03:35
ORD09033,YokAndPun,100,54.5,Sell,CPN,2025-10-03 10:03:35
ORD09034,YokAndPun,100,39.0,Buy,GPSC,2025-10-03 10:19:15
ORD09035,YokAndPun,100,39.0,Buy,GPSC,2025-10-03 10:26:35
ORD09036,YokAndPun,100,24.8,Buy,PTTGC,2025-10-03 10:05:58
ORD09037,YokAndPun,100,27.0,Buy,COM7,2025-10-03 10:19:12
ORD09038,YokAndPun,100,24.8,Buy,PTTGC,2025-10-03 10:05:58
ORD09039,YokAndPun,100,27.0,Sell,COM7,2025-10-03 10:19:22
ORD09040,YokAndPun,100,13.8,Sell,OR,2025-10-03 10:36:05
ORD09041,YokAndPun,100,13.8,Sell,OR,2025-10-03 10:36:05
ORD09042,YokAndPun,100,13.8,Sell,OR,2025-10-03 10:36:05
ORD09043,YokAndPun,100,13.8,Sell,OR,2025-10-03 10:36:05
ORD09044,YokAndPun,100,13.8,Sell,OR,2025-10-03 10:36:05
ORD09045,YokAndPun,100,26.0,Sell,RATCH,2025-10-03 16:19:25
ORD09047,YokAndPun,100,26.0,Sell,RATCH,2025-10-03 16:19:25
ORD09049,YokAndPun,100,26.0,Sell,RATCH,2025-10-03 16:19:25
ORD09050,YokAndPun,100,14.0,Buy,OR,2025-10-03 10:40:10
ORD09051,YokAndPun,100,35.0,Buy,TOP,2025-10-03 10:23:28
ORD09052,YokAndPun,100,26.0,Buy,RATCH,2025-10-03 16:21:30
ORD09053,YokAndPun,100,26.0,Buy,RATCH,2025-10-03 16:21:32
ORD09054,YokAndPun,100,5.25,Sell,CCET,2025-10-03 10:52:06
ORD09055,YokAndPun,100,5.25,Sell,CCET,2025-10-03 10:52:06
ORD09056,YokAndPun,100,5.25,Sell,CCET,2025-10-03 10:52:06
ORD09057,YokAndPun,100,5.25,Sell,CCET,2025-10-03 10:52:06
ORD09058,YokAndPun,100,5.25,Sell,CCET,2025-10-03 10:52:06
ORD09059,YokAndPun,100,5.35,Buy,CCET,2025-10-03 10:52:07
ORD09060,YokAndPun,100,5.35,Buy,CCET,2025-10-03 10:52:24
ORD09061,YokAndPun,100,26.0,Buy,RATCH,2025-10-03 16:21:46
ORD09062,YokAndPun,100,14.0,Buy,OR,2025-10-03 10:41:42
ORD09063,YokAndPun,100,35.0,Buy,TOP,2025-10-03 10:26:19
ORD09064,YokAndPun,100,27.0,Buy,COM7,2025-10-03 10:21:55
ORD09065,YokAndPun,100,4.3,Buy,LH,2025-10-03 10:23:42
ORD09066,YokAndPun,100,27.0,Buy,COM7,2025-10-03 10:23:00
ORD09067,YokAndPun,100,27.0,Buy,COM7,2025-10-03 10:23:00
ORD09068,YokAndPun,100,14.0,Buy,OR,2025-10-03 10:47:25
ORD09069,YokAndPun,100,35.0,Buy,TOP,2025-10-03 10:31:40
ORD09070,YokAndPun,100,14.0,Buy,OR,2025-10-03 10:48:32
ORD09071,YokAndPun,100,102.0,Sell,TISCO,2025-10-03 10:22:18
ORD09073,YokAndPun,100,102.0,Sell,TISCO,2025-10-03 10:22:31
ORD09074,YokAndPun,100,5.3500000000000005,Sell,CCET,2025-10-03 10:55:03
ORD09076,YokAndPun,100,5.3500000000000005,Sell,CCET,2025-10-03 10:56:04
ORD09077,YokAndPun,100,10.3,Sell,TLI,2025-10-03 12:20:02
ORD09079,YokAndPun,100,10.3,Sell,TLI,2025-10-03 12:20:02
ORD09081,YokAndPun,100,10.3,Sell,TLI,2025-10-03 12:20:02
ORD09082,YokAndPun,100,12.5,Buy,TU,2025-10-03 10:48:05
ORD09083,YokAndPun,100,27.0,Buy,COM7,2025-10-03 10:33:35
ORD09084,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 12:21:16
ORD09085,YokAndPun,100,14.0,Buy,OR,2025-10-03 10:53:08
ORD09086,YokAndPun,100,17.0,Buy,OSP,2025-10-03 11:01:05
ORD09087,YokAndPun,100,4.340000000000001,Sell,LH,2025-10-03 10:29:57
ORD09089,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 12:29:41
ORD09090,YokAndPun,100,14.1,Sell,OR,2025-10-03 10:55:04
ORD09092,YokAndPun,100,14.1,Sell,OR,2025-10-03 10:55:04
ORD09094,YokAndPun,100,14.1,Sell,OR,2025-10-03 10:55:04
ORD09095,YokAndPun,100,10.299999999999999,Buy,TLI,2025-10-03 12:29:48
ORD09096,YokAndPun,100,14.1,Sell,OR,2025-10-03 10:55:04
ORD09098,YokAndPun,100,14.0,Buy,OR,2025-10-03 10:55:12
ORD09099,YokAndPun,100,11.1,Buy,TRUE,2025-10-03 10:07:26
ORD09100,YokAndPun,100,11.1,Buy,TRUE,2025-10-03 10:07:29
ORD09101,YokAndPun,100,12.4,Buy,TU,2025-10-03 10:48:57
ORD09102,YokAndPun,100,4.340000000000001,Sell,LH,2025-10-03 10:30:58
ORD09103,YokAndPun,100,12.4,Sell,TU,2025-10-03 10:52:09
ORD09104,YokAndPun,100,12.4,Sell,TU,2025-10-03 10:52:09
ORD09105,YokAndPun,100,4.3,Buy,LH,2025-10-03 10:33:01
ORD09106,YokAndPun,100,4.3,Buy,LH,2025-10-03 10:33:22
ORD09107,YokAndPun,100,5.3999999999999995,Buy,CCET,2025-10-03 11:19:03
ORD09108,YokAndPun,100,59.25,Sell,KKP,2025-10-03 10:33:12
ORD09110,YokAndPun,100,59.25,Sell,KKP,2025-10-03 10:33:12
ORD09112,YokAndPun,100,59.25,Sell,KKP,2025-10-03 10:33:12
ORD09113,YokAndPun,100,5.3999999999999995,Buy,CCET,2025-10-03 11:19:03
ORD09114,YokAndPun,100,59.25,Sell,KKP,2025-10-03 10:33:28
ORD09116,YokAndPun,100,14.0,Buy,OR,2025-10-03 11:00:03
ORD09117,YokAndPun,100,1.59,Buy,VGI,2025-10-03 10:24:23
ORD09118,YokAndPun,100,59.25,Sell,KKP,2025-10-03 10:33:28
ORD09119,YokAndPun,100,14.0,Buy,OR,2025-10-03 11:02:11
ORD09120,YokAndPun,100,12.4,Sell,TU,2025-10-03 10:53:13
ORD09121,YokAndPun,100,12.4,Sell,TU,2025-10-03 10:53:13
ORD09122,YokAndPun,100,12.4,Sell,TU,2025-10-03 10:53:19
ORD09123,YokAndPun,100,12.5,Buy,TU,2025-10-03 10:58:55
ORD09124,YokAndPun,100,19.900000000000002,Buy,TIDLOR,2025-10-03 11:36:18
ORD09125,YokAndPun,100,19.900000000000002,Buy,TIDLOR,2025-10-03 11:36:18
ORD09126,YokAndPun,100,11.1,Buy,TRUE,2025-10-03 10:09:17
ORD09127,YokAndPun,100,11.1,Buy,TRUE,2025-10-03 10:09:48
ORD09128,YokAndPun,100,4.3,Buy,LH,2025-10-03 10:43:17
ORD09129,YokAndPun,100,12.4,Buy,TU,2025-10-03 10:59:27
ORD09130,YokAndPun,100,4.340000000000001,Sell,LH,2025-10-03 10:45:18
ORD09132,YokAndPun,100,4.340000000000001,Sell,LH,2025-10-03 10:45:18
ORD09133,YokAndPun,100,12.4,Buy,TU,2025-10-03 11:06:48
ORD09134,YokAndPun,100,5.35,Buy,CCET,2025-10-03 11:25:52
ORD09135,YokAndPun,100,5.35,Buy,CCET,2025-10-03 11:26:10
ORD09136,YokAndPun,100,4.32,Sell,LH,2025-10-03 10:46:19
ORD09137,YokAndPun,100,12.4,Buy,TU,2025-10-03 11:16:30
ORD09138,YokAndPun,100,27.0,Buy,COM7,2025-10-03 10:54:55
ORD09139,YokAndPun,100,2.2399999999999998,Sell,AWC,2025-10-03 10:29:11
ORD09140,YokAndPun,100,2.2399999999999998,Sell,AWC,2025-10-03 10:29:11
ORD09141,YokAndPun,100,2.2399999999999998,Sell,AWC,2025-10-03 10:29:11
ORD09142,YokAndPun,100,2.2399999999999998,Sell,AWC,2025-10-03 10:29:11
ORD09143,YokAndPun,100,2.2399999999999998,Sell,AWC,2025-10-03 10:29:11
ORD09144,YokAndPun,100,2.28,Buy,AWC,2025-10-03 10:29:18
ORD09145,YokAndPun,100,12.4,Buy,TU,2025-10-03 11:31:07
ORD09146,YokAndPun,100,14.0,Buy,OR,2025-10-03 11:07:10
ORD09147,YokAndPun,100,5.3500000000000005,Sell,CCET,2025-10-03 11:26:16
ORD09149,YokAndPun,100,5.3500000000000005,Sell,CCET,2025-10-03 11:26:16
ORD09151,YokAndPun,100,5.35,Buy,CCET,2025-10-03 11:26:17
ORD09152,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:19:09
ORD09154,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:19:09
ORD09156,YokAndPun,100,11.1,Buy,TRUE,2025-10-03 10:19:23
ORD09157,YokAndPun,100,11.1,Buy,TRUE,2025-10-03 10:20:08
ORD09158,YokAndPun,100,41.5,Sell,MTC,2025-10-03 14:21:52
ORD09159,YokAndPun,100,16.900000000000002,Buy,OSP,2025-10-03 11:42:48
ORD09160,YokAndPun,100,21.1,Buy,CRC,2025-10-03 10:34:22
ORD09161,YokAndPun,100,21.1,Buy,CRC,2025-10-03 10:34:22
ORD09162,YokAndPun,100,21.1,Buy,CRC,2025-10-03 10:34:22
ORD09163,YokAndPun,100,5.35,Buy,CCET,2025-10-03 11:27:57
ORD09164,YokAndPun,100,41.5,Buy,MTC,2025-10-03 14:22:51
ORD09165,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:24:10
ORD09167,YokAndPun,100,11.1,Sell,TRUE,2025-10-03 10:24:10
